"Age","Experience","Income","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","Predicted_loan1","Predicted_loan2","predictions"
41,16,23,2,0.3,"Graduate",118,"No",0,0,0,0,0.00188949743675406,0.00186484595791816,"No"
44,19,74,4,1.9,"Advanced/Professional",0,"No",0,0,0,0,0.147170667602897,0.155253987955268,"No"
43,18,103,3,1,"Undergrad",180,"No",0,0,1,1,0.00142972711609263,0.00136250376438644,"No"
28,2,43,4,1.3,"Advanced/Professional",0,"No",0,0,1,1,0.00295899934629552,0.00421544033467774,"No"
42,17,91,1,0.1,"Graduate",199,"No",0,0,1,1,0.0109764429323906,0.00995442960398213,"No"
25,0,52,3,2.6,"Advanced/Professional",159,"No",0,0,0,0,0.0262672570397452,0.029011672414795,"No"
35,10,30,3,1.3,"Undergrad",0,"No",1,1,1,1,0.000197434709456812,0.000266958933016082,"No"
50,26,42,1,1.6,"Graduate",0,"No",0,0,1,0,0.0020684402493809,0.00201556359696121,"No"
34,8,60,4,2.2,"Graduate",0,"No",0,0,0,1,0.0217614131245518,0.0278176683764505,"No"
32,6,54,4,1.8,"Advanced/Professional",167,"No",0,0,0,0,0.0484414912415281,0.05102126382926,"No"
37,13,105,1,0.8,"Graduate",0,"No",0,0,0,1,0.0437047006152044,0.0508854382333076,"No"
35,11,65,3,2.8,"Undergrad",240,"No",0,0,1,0,0.000617628729890141,0.000563277434880455,"No"
30,6,179,3,4.9,"Undergrad",142,"Yes",0,0,1,0,0.422887968581348,0.45161047889935,"No"
62,38,161,1,2.9,"Undergrad",0,"No",1,1,1,1,0.249589118117616,0.226172880347979,"No"
48,24,90,1,2.6,"Graduate",334,"No",0,0,1,0,0.0652071775703343,0.0424773495835567,"No"
65,39,21,2,0.4,"Undergrad",0,"No",0,0,0,0,0.0000308270408285741,0.0000275143937312063,"No"
28,4,69,3,0.7,"Graduate",80,"No",0,0,1,0,0.0232981437696904,0.0290570300259568,"No"
51,24,78,1,2.67,"Graduate",0,"No",0,0,1,0,0.0194543059737308,0.0212685673962284,"No"
56,30,78,3,1.7,"Graduate",0,"No",0,0,0,0,0.114275437510318,0.110771442614229,"No"
31,6,19,4,1.1,"Advanced/Professional",104,"No",0,1,1,1,0.0408184116202175,0.0478362345370537,"No"
65,41,115,4,1.7,"Graduate",0,"No",0,0,0,0,0.734084823370669,0.683589182936087,"Yes"
56,30,111,4,0.3,"Undergrad",372,"Yes",1,1,1,0,0.194623036388531,0.140824796235253,"No"
42,18,50,4,2.2,"Graduate",0,"No",0,0,0,0,0.0418644964697963,0.0442301974909778,"No"
49,24,13,1,0.4,"Advanced/Professional",101,"No",1,0,0,0,0.00019135322819467,0.000161330707904712,"No"
54,29,98,1,0.1,"Advanced/Professional",0,"No",0,0,0,0,0.0853716963029293,0.0823519034396391,"No"
50,24,43,4,0.1,"Undergrad",0,"No",0,0,1,0,0.000142861255987465,0.000167339681194726,"No"
59,33,34,1,0.2,"Undergrad",0,"No",0,0,1,0,0.0000154911116486611,0.0000157070945099177,"No"
61,36,10,4,0.4,"Graduate",0,"No",0,0,1,0,0.00166166551875016,0.0014673984282949,"No"
39,14,85,3,1.2,"Advanced/Professional",107,"No",0,0,1,1,0.027341285035383,0.0278255059963742,"No"
42,17,98,2,0.4,"Undergrad",275,"No",0,0,1,0,0.00164790846124933,0.00144691349618464,"No"
50,26,22,4,0.5,"Graduate",112,"No",0,0,1,0,0.00360989033680122,0.00308549167215053,"No"
48,24,54,1,1.6,"Graduate",186,"No",0,0,1,0,0.00530279555699718,0.00415886317865912,"No"
57,32,64,3,1.6,"Advanced/Professional",0,"No",0,0,1,0,0.0274872720240775,0.0249558202069393,"No"
39,9,118,2,6,"Advanced/Professional",246,"Yes",0,1,1,1,0.934516644873035,0.935556091727399,"Yes"
54,28,31,2,0.4,"Advanced/Professional",0,"No",0,0,0,0,0.00310217989148479,0.00302192117697126,"No"
45,19,22,1,0.2,"Undergrad",0,"No",0,0,1,0,0.00000611647901911741,0.00000759604530889727,"No"
43,19,81,1,0.3,"Undergrad",218,"No",0,0,1,0,0.000310617929514832,0.000275236886117797,"No"
30,6,41,1,2.4,"Graduate",0,"No",0,0,1,0,0.00170714944813446,0.00219672472423734,"No"
58,34,35,1,1.2,"Advanced/Professional",0,"No",0,0,1,0,0.0014231049004272,0.00120409144049107,"No"
44,19,30,1,0.6,"Advanced/Professional",0,"No",0,0,1,0,0.000722236516861539,0.000797186852791178,"No"
56,29,51,3,1,"Graduate",0,"No",0,0,1,0,0.0100548615674782,0.0105220978520189,"No"
44,20,69,1,0.8,"Advanced/Professional",0,"No",0,0,1,1,0.00283286803517836,0.00295293680481944,"No"
34,9,191,1,4.8,"Advanced/Professional",0,"Yes",0,1,1,1,0.997559355961059,0.998095207818829,"Yes"
43,19,58,2,3.2,"Undergrad",0,"No",0,0,1,0,0.000194143118240474,0.000214980526885446,"No"
61,36,29,2,0.5,"Graduate",0,"No",0,0,1,0,0.00156420164882069,0.00138519347422533,"No"
52,28,62,1,1.8,"Advanced/Professional",231,"No",0,0,1,0,0.0101339756967292,0.00685347193232984,"No"
39,15,62,4,2.4,"Undergrad",86,"No",0,0,0,0,0.00155842570299189,0.00161750928312635,"No"
44,20,81,4,2,"Advanced/Professional",277,"No",0,0,1,0,0.165264197178785,0.124596926506706,"No"
42,18,89,4,0.8,"Undergrad",184,"No",0,0,0,0,0.00675167677241172,0.00615557461271859,"No"
50,24,130,1,1,"Undergrad",0,"No",0,0,0,0,0.0105037958988954,0.0120700445811075,"No"
44,19,30,4,0,"Graduate",0,"No",0,0,1,0,0.0039469197870786,0.00456223502704602,"No"
28,4,155,1,6.33,"Undergrad",0,"No",0,0,0,0,0.101780565141897,0.128603660496613,"No"
45,20,94,3,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.102701425891024,0.113953236868018,"No"
43,18,89,3,0.5,"Advanced/Professional",108,"No",0,0,0,1,0.0637470826820397,0.060534537372716,"No"
54,24,49,1,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.00244518554710117,0.00291039341642201,"No"
42,17,72,4,1.1,"Graduate",203,"No",0,0,0,1,0.0537046624796754,0.0461232583572235,"No"
41,17,11,1,1,"Undergrad",0,"No",0,0,0,0,0.00000797640910224954,0.00000908140614837034,"No"
45,19,141,1,2.4,"Undergrad",0,"No",0,0,1,0,0.0121559945028197,0.0150707814259664,"No"
58,33,18,3,0.1,"Graduate",110,"No",0,0,1,0,0.00152271245599101,0.00122120494049148,"No"
30,5,122,2,3.1,"Undergrad",0,"No",0,0,0,0,0.0143115958712966,0.0200218673520748,"No"
49,24,38,1,1.4,"Advanced/Professional",0,"No",0,0,0,0,0.00306451375448291,0.00300418321683482,"No"
54,30,61,1,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.00720092146846622,0.00645346368790708,"No"
48,22,80,2,2.4,"Graduate",0,"No",0,0,1,0,0.0376341011884145,0.0413162442748197,"No"
28,2,22,1,0.1,"Graduate",0,"No",0,0,1,0,0.000300243082843698,0.000456760816551556,"No"
64,39,75,4,0.1,"Graduate",0,"No",0,1,1,1,0.584740743861853,0.558397387906446,"Yes"
48,21,78,3,2,"Graduate",0,"No",0,0,1,1,0.0190210033591356,0.0216306653536493,"No"
25,0,99,1,1.9,"Undergrad",323,"No",0,0,0,0,0.00221863165880691,0.00220126784360011,"No"
61,36,41,2,1.5,"Undergrad",0,"No",0,0,0,0,0.000127057021263726,0.000112988174771359,"No"
46,21,39,4,0,"Graduate",0,"No",0,0,1,0,0.0069631586422971,0.00784112966747916,"No"
49,19,169,3,5.67,"Advanced/Professional",167,"Yes",0,1,0,1,0.999121519825781,0.999101005091233,"Yes"
30,5,141,1,0.8,"Undergrad",0,"No",0,0,1,0,0.00736779180252888,0.0112798385552732,"No"
43,17,44,1,0.2,"Undergrad",0,"No",1,1,1,0,0.000334488970862627,0.000442511659344717,"No"
59,34,33,3,0.2,"Undergrad",0,"No",1,0,0,0,0.0000322342809170245,0.0000295932834002905,"No"
55,29,55,1,0.2,"Undergrad",151,"No",0,0,1,0,0.0000633464249714574,0.0000560046468431265,"No"
63,38,111,2,3.9,"Undergrad",207,"No",1,1,1,1,0.0456834341712463,0.0304592765394053,"No"
49,23,83,1,0.3,"Undergrad",0,"No",0,0,1,1,0.0000894945675824108,0.000104868932121593,"No"
36,10,29,4,1,"Undergrad",0,"No",0,0,1,1,0.0000207841465004868,0.0000285471290679014,"No"
35,8,52,2,1,"Graduate",0,"No",0,0,0,1,0.00305153783736711,0.00413242361266808,"No"
51,25,32,2,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.00152438027960723,0.00160014719361621,"No"
41,16,91,3,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.157141570954609,0.177286423266172,"No"
51,25,102,1,0.3,"Undergrad",0,"No",0,0,1,0,0.000836311821463995,0.000980721650336059,"No"
52,28,44,4,0.9,"Graduate",107,"No",0,0,1,0,0.0148814975515696,0.0124604757149128,"No"
43,16,161,3,8,"Graduate",0,"Yes",0,1,1,1,0.997811494559424,0.998125570349572,"Yes"
41,15,29,2,0.8,"Advanced/Professional",98,"No",0,0,0,0,0.00281457924527605,0.00288160374707023,"No"
34,8,38,4,0.2,"Undergrad",0,"No",0,0,0,0,0.000176250800696732,0.000252989237895916,"No"
28,3,120,1,0.8,"Undergrad",170,"No",0,0,0,0,0.00529106048907016,0.00638756823102492,"No"
58,32,85,2,2,"Undergrad",161,"No",1,1,1,1,0.00561138558629669,0.00457242386569408,"No"
49,23,25,1,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.000648118182589802,0.000682177634823326,"No"
33,8,20,3,1.3,"Undergrad",83,"No",0,0,0,1,0.0000162188333235125,0.0000190358656981353,"No"
37,12,125,2,3.9,"Undergrad",0,"No",0,0,1,1,0.00377897628156248,0.00474348966958969,"No"
30,4,35,4,0.8,"Undergrad",0,"No",0,0,1,1,0.0000261685948441939,0.0000395708983907291,"No"
29,3,39,4,0.2,"Undergrad",137,"No",0,0,1,1,0.0000349148592507246,0.0000451576282252358,"No"
52,27,81,1,1.3,"Advanced/Professional",293,"No",0,0,0,1,0.0210195118916673,0.0133079405665392,"No"
49,23,119,1,7.3,"Undergrad",398,"No",0,0,0,0,0.0328535309150115,0.019553461663523,"No"
34,9,160,4,8,"Advanced/Professional",0,"Yes",0,0,0,1,0.969448492244871,0.971959611410582,"Yes"
35,11,21,2,1,"Graduate",0,"No",0,0,0,0,0.00158063044448108,0.00187859635254866,"No"
26,2,40,1,1,"Advanced/Professional",0,"No",0,0,1,0,0.0011471071795931,0.00157045589734406,"No"
36,9,44,4,1,"Graduate",101,"No",1,0,1,0,0.00313090575686803,0.00374179088554656,"No"
36,12,84,1,0.8,"Graduate",0,"No",0,0,1,1,0.00611717178156234,0.00742773771340691,"No"
31,4,41,1,2,"Graduate",0,"No",1,0,1,0,0.00041606760935101,0.000597522763470431,"No"
48,23,75,4,3.6,"Advanced/Professional",0,"No",0,0,1,1,0.0439993195058703,0.042883507764062,"No"
53,29,10,2,0.4,"Undergrad",0,"No",0,0,0,0,0.0000146235523730299,0.0000141366523370288,"No"
35,5,203,1,10,"Advanced/Professional",0,"Yes",0,0,0,0,0.995779545983933,0.99686673542534,"Yes"
25,-1,81,2,1.6,"Advanced/Professional",0,"No",0,0,1,1,0.00864865599796092,0.0129256420010603,"No"
40,14,58,4,0.2,"Advanced/Professional",0,"No",0,0,1,0,0.0197834845169592,0.0247872700087566,"No"
62,38,132,1,2.9,"Undergrad",0,"No",0,0,0,0,0.0227118279954532,0.0191677226536764,"No"
57,31,30,3,1.4,"Undergrad",0,"No",0,0,0,0,0.000106506062289149,0.00010523244249996,"No"
31,5,125,2,1.3,"Undergrad",0,"No",0,0,1,1,0.00193424428724888,0.00294910826769614,"No"
35,9,44,3,0.9,"Undergrad",89,"No",0,0,0,0,0.000181464184407873,0.000224053140096918,"No"
65,40,40,1,1.1,"Advanced/Professional",0,"No",0,0,0,0,0.00411599264268808,0.00320860443785966,"No"
55,31,74,3,2.67,"Undergrad",0,"No",0,0,0,1,0.000716621216066281,0.000643098822456535,"No"
59,35,11,2,1,"Undergrad",0,"No",0,0,0,1,0.00000663111049833798,0.00000565896207756633,"No"
39,15,41,1,2,"Graduate",176,"No",0,0,1,0,0.00228170169021995,0.00204158676955328,"No"
45,15,28,1,0.75,"Advanced/Professional",0,"No",1,0,0,0,0.000329231227672293,0.000426464171459426,"No"
57,32,113,1,0.1,"Advanced/Professional",0,"No",0,0,1,0,0.104061023453576,0.0997092197338333,"No"
53,27,89,1,0.8,"Advanced/Professional",0,"No",1,0,1,0,0.00847093401828675,0.00853389227285157,"No"
56,31,65,3,1.7,"Undergrad",109,"No",0,0,0,0,0.0011112805682856,0.000924576737711376,"No"
57,32,40,3,1.7,"Undergrad",0,"No",0,0,1,1,0.0000361150411569156,0.0000342183967583787,"No"
27,3,20,4,1,"Undergrad",0,"No",0,0,0,0,0.0000697213032644438,0.0000985489519142226,"No"
40,14,123,1,5.2,"Undergrad",0,"No",0,0,1,0,0.00684626220956135,0.00852845677952951,"No"
62,38,154,1,2.9,"Undergrad",0,"No",0,0,1,0,0.0404250033880464,0.0355357520999296,"No"
39,13,74,3,0.9,"Graduate",155,"No",0,0,1,0,0.0383334963393186,0.0403257330621328,"No"
33,3,69,4,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.0390377763541339,0.0622227854552586,"No"
52,27,30,2,0.7,"Graduate",0,"No",0,0,1,1,0.000523286476725308,0.000515702956539921,"No"
34,10,34,1,1.7,"Undergrad",164,"No",0,0,0,0,0.0000413644289762164,0.0000415577290577439,"No"
37,12,160,2,3.3,"Undergrad",0,"No",0,0,0,0,0.141514358186491,0.174589010346245,"No"
49,23,68,1,1.5,"Graduate",0,"No",0,0,0,0,0.0176812417275048,0.0188658348827456,"No"
58,33,42,2,1.6,"Advanced/Professional",0,"No",0,0,1,0,0.00412942968825435,0.00364604098649768,"No"
45,15,32,1,0.75,"Advanced/Professional",105,"No",0,0,1,0,0.000778109894569175,0.000924790182791711,"No"
26,2,92,2,0.2,"Undergrad",0,"No",0,0,1,0,0.000627370942674196,0.000970412062762325,"No"
54,30,40,2,1,"Advanced/Professional",0,"No",0,0,0,0,0.00659903296080456,0.00580119687883809,"No"
48,23,128,1,0.6,"Undergrad",0,"No",0,0,1,1,0.00146812024748493,0.00168668938933697,"No"
27,3,110,2,0.2,"Undergrad",294,"No",1,0,0,1,0.000600305234197707,0.000572099198227136,"No"
42,18,171,2,8,"Undergrad",0,"No",0,0,1,0,0.314360388751047,0.326763571785764,"No"
45,19,25,2,0.1,"Advanced/Professional",102,"No",0,0,1,0,0.000989223119260846,0.000991903400432363,"No"
49,24,51,1,1.3,"Graduate",98,"No",0,0,0,1,0.00256278555928876,0.00223021188720915,"No"
50,25,29,2,1.3,"Undergrad",0,"No",0,0,0,0,0.0000503387538744118,0.0000526756251639562,"No"
49,24,43,4,1.9,"Advanced/Professional",0,"No",0,0,1,0,0.0137359328525347,0.0138092644923637,"No"
63,37,20,2,0.4,"Undergrad",76,"No",0,0,0,0,0.0000312481008585016,0.0000258981055750017,"No"
33,7,48,4,2.2,"Graduate",207,"No",0,0,0,0,0.0392955938398247,0.0393848939106122,"No"
48,24,162,4,3.3,"Graduate",446,"Yes",0,1,1,0,0.999552354937653,0.999235154776234,"Yes"
52,22,58,4,2,"Advanced/Professional",223,"No",0,0,1,0,0.0377628756431812,0.0341566252076461,"No"
59,33,73,2,1.7,"Advanced/Professional",0,"No",0,0,1,1,0.00903984728071637,0.00815033967038844,"No"
45,20,41,1,0.3,"Undergrad",0,"No",0,0,1,0,0.0000205034233014531,0.000024440464846442,"No"
38,12,29,2,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.00128971904039627,0.00160313081940037,"No"
54,24,25,4,0.4,"Advanced/Professional",115,"No",0,0,0,0,0.00709761415023484,0.00713402830897988,"No"
30,5,134,1,0,"Undergrad",0,"No",0,0,1,1,0.00142444295501508,0.00217153625685608,"No"
54,28,79,3,1.7,"Graduate",150,"No",0,0,1,1,0.0264757596344305,0.0217472472578247,"No"
54,28,33,2,0.7,"Graduate",0,"No",0,0,0,1,0.0012744024606651,0.00124164310188063,"No"
35,11,190,3,3.1,"Graduate",266,"Yes",0,0,0,0,0.994042176502622,0.99299846186645,"Yes"
60,34,60,1,2.5,"Advanced/Professional",103,"No",0,0,0,0,0.0183601144869054,0.0137754052061165,"No"
46,22,154,1,5,"Undergrad",0,"No",0,0,1,0,0.0487051478835416,0.0513825761547147,"No"
31,5,54,4,2.2,"Graduate",0,"No",0,0,0,0,0.0412034763952094,0.0556746908456574,"No"
46,22,53,2,1.7,"Undergrad",109,"No",0,0,0,0,0.000264918779382068,0.000242340665397047,"No"
47,23,130,2,1.4,"Undergrad",0,"No",0,0,0,0,0.0218330677468438,0.0236996950021735,"No"
59,33,93,2,0.7,"Graduate",0,"No",0,0,0,0,0.127951303908613,0.122234333291965,"No"
30,3,150,4,5,"Graduate",0,"Yes",0,0,1,0,0.917683478124719,0.942513697837604,"Yes"
47,21,28,3,1.5,"Undergrad",0,"No",0,0,1,0,0.0000401438349661025,0.0000472632521346925,"No"
35,11,9,4,0.7,"Graduate",0,"No",0,0,1,0,0.00118613448807737,0.00145936986546097,"No"
47,23,88,4,1.4,"Graduate",0,"No",0,0,0,0,0.281554498725709,0.285092411182227,"No"
27,3,105,1,3,"Graduate",0,"Yes",1,0,0,0,0.0510705297141624,0.0649951160543125,"No"
42,18,62,3,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0227694198843024,0.0242518093564285,"No"
26,2,51,4,2.6,"Undergrad",0,"No",0,0,1,0,0.000297355028940559,0.00042958286242687,"No"
30,6,32,2,1,"Graduate",0,"No",0,0,0,0,0.0028393122596448,0.00364990242207353,"No"
30,4,204,2,4.5,"Undergrad",0,"No",0,0,1,0,0.552555952518519,0.653120442008688,"Yes"
57,32,31,3,1.3,"Graduate",0,"No",0,0,1,1,0.00124767682605215,0.00112860025992739,"No"
30,6,29,1,0.2,"Advanced/Professional",90,"No",0,0,1,0,0.000602634847927314,0.000697325525085835,"No"
35,11,72,3,2.6,"Graduate",0,"No",0,0,1,0,0.0403526469713342,0.0483949386852526,"No"
59,35,68,1,1.8,"Advanced/Professional",95,"No",0,0,0,0,0.0272685272339912,0.0195485288030638,"No"
47,23,90,1,2.7,"Undergrad",323,"No",0,0,0,0,0.00221279384408945,0.00147946159978524,"No"
57,33,170,2,2.1,"Graduate",0,"Yes",0,0,0,0,0.955298158222411,0.950126597668725,"Yes"
39,15,129,2,1.9,"Undergrad",0,"No",0,0,0,0,0.0202692300630619,0.0244325130755775,"No"
66,41,70,3,2.2,"Undergrad",0,"No",0,0,0,0,0.00166325494356969,0.001371059306493,"No"
38,13,84,4,0.7,"Advanced/Professional",0,"No",0,0,0,0,0.18359980067938,0.21269612916106,"No"
47,21,89,2,0.8,"Advanced/Professional",0,"No",0,0,1,1,0.0163212542487959,0.0180216585102112,"No"
27,2,170,3,4.7,"Undergrad",0,"Yes",0,0,1,0,0.235461300998196,0.315240196655089,"No"
32,7,185,2,6.7,"Undergrad",0,"No",0,1,1,1,0.920486344061506,0.940671985470907,"Yes"
56,31,60,3,1.7,"Undergrad",0,"No",0,0,1,0,0.000342932459341397,0.000340172274010844,"No"
32,6,32,2,0.3,"Undergrad",0,"No",0,0,0,0,0.00003583582763699,0.0000525774373154368,"No"
62,37,115,4,3.4,"Graduate",0,"No",0,0,1,1,0.373532258565439,0.331437736677457,"No"
52,26,182,2,1.4,"Graduate",0,"Yes",0,0,1,0,0.939548526829081,0.945183850029101,"Yes"
54,30,112,2,6.8,"Undergrad",0,"No",0,0,1,0,0.0121818944311056,0.0108254635267648,"No"
31,5,129,3,5.9,"Advanced/Professional",319,"Yes",1,1,0,1,0.973433143921851,0.967821752693226,"Yes"
60,34,23,1,0.8,"Graduate",112,"No",0,0,1,0,0.000689607628928458,0.000551724195648919,"No"
46,22,84,4,2,"Advanced/Professional",0,"No",0,0,1,0,0.143523168465151,0.145794053590321,"No"
41,15,39,3,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.00774879391460282,0.0091666256880025,"No"
31,7,113,2,2,"Graduate",315,"No",0,0,0,0,0.415144357581837,0.372365400846334,"No"
30,4,39,1,1.5,"Undergrad",0,"No",0,0,1,0,0.0000177779910210088,0.0000269866510006977,"No"
61,37,68,4,2.3,"Advanced/Professional",0,"No",0,0,0,0,0.149831175253416,0.120911745180633,"No"
43,16,201,1,10,"Graduate",0,"Yes",0,0,0,1,0.989326074557555,0.989789638168185,"Yes"
33,9,44,1,1.2,"Undergrad",0,"No",0,0,0,0,0.0000536565177066925,0.0000694579681204045,"No"
64,39,8,3,0.1,"Advanced/Professional",87,"No",0,0,0,1,0.000638783656625339,0.000443965647820174,"No"
51,25,85,4,4.9,"Undergrad",0,"No",0,0,1,1,0.00167763852225138,0.00172979966984706,"No"
59,35,94,1,4.3,"Undergrad",76,"No",1,1,1,0,0.0237181071336934,0.0190166143711798,"No"
52,28,22,2,0.4,"Undergrad",0,"No",0,0,1,1,0.00000494217352408035,0.00000491030612285448,"No"
55,31,74,2,3.2,"Advanced/Professional",0,"No",0,0,1,1,0.0134715946979894,0.0113655557744788,"No"
61,36,12,4,0.6,"Graduate",0,"No",0,0,1,1,0.00067471898024657,0.000580413519669132,"No"
35,9,8,1,0.4,"Graduate",0,"No",0,0,1,0,0.000152765473361172,0.0002068267790987,"No"
53,27,63,2,0.8,"Advanced/Professional",0,"No",1,0,1,0,0.00328885988346712,0.00328196485746326,"No"
39,13,61,2,2.4,"Graduate",90,"No",0,0,1,0,0.0121898359043799,0.0134586151314246,"No"
59,35,88,2,1.6,"Undergrad",0,"No",0,0,0,1,0.000767709553373625,0.0006680304442761,"No"
30,4,63,4,2.2,"Graduate",0,"No",1,0,1,0,0.0104198891142463,0.0145719894150814,"No"
26,1,80,4,0.2,"Undergrad",0,"No",0,0,1,1,0.000341456480618225,0.000540150585030155,"No"
48,22,78,3,2.1,"Undergrad",0,"No",0,0,1,1,0.000321390777211215,0.000367376234485005,"No"
33,7,51,4,2.1,"Advanced/Professional",0,"No",0,0,0,1,0.0124648119524087,0.0157367636586062,"No"
33,9,184,2,4.8,"Graduate",0,"Yes",0,0,0,0,0.983752039406889,0.98648173177538,"Yes"
47,23,160,2,6.67,"Undergrad",0,"No",0,0,0,0,0.286356065490998,0.281893487617209,"No"
62,37,53,2,2.8,"Undergrad",0,"No",0,0,1,0,0.000167498343764612,0.000147601174368435,"No"
53,28,14,4,0.8,"Undergrad",0,"No",0,0,1,1,0.0000109201139653396,0.0000110979450096984,"No"
42,18,145,2,8,"Undergrad",505,"No",0,0,0,0,0.283297047193672,0.168098459715486,"No"
34,10,43,1,1.7,"Undergrad",142,"No",0,0,0,1,0.000023803714289808,0.0000241865612708596,"No"
62,36,41,2,1,"Advanced/Professional",154,"No",1,0,1,0,0.00128966762001409,0.000900885258524372,"No"
61,36,169,2,6.1,"Advanced/Professional",106,"Yes",0,1,1,1,0.997795808754272,0.996924750902896,"Yes"
38,13,140,4,0.5,"Undergrad",0,"Yes",0,0,0,0,0.0875662276022973,0.113883271331381,"No"
41,15,75,1,1.5,"Advanced/Professional",0,"No",0,0,1,0,0.0117360032542238,0.0141451734427253,"No"
48,22,85,3,1.1,"Undergrad",203,"No",0,0,1,0,0.00151942609818984,0.00138276722495654,"No"
55,31,73,3,2.67,"Undergrad",219,"No",0,0,1,0,0.00127133850445467,0.000892403072602812,"No"
61,36,59,4,1.7,"Undergrad",148,"No",0,0,0,0,0.00162138798856956,0.00118679127559219,"No"
45,21,11,4,0.2,"Undergrad",106,"No",0,0,1,1,0.00000866151871177312,0.00000828996808678047,"No"
41,17,28,1,0.7,"Undergrad",0,"No",0,0,0,1,0.00000719170951143805,0.00000811900910753532,"No"
63,37,44,2,1,"Advanced/Professional",0,"No",0,0,1,0,0.004229435270279,0.00368617869799517,"No"
43,19,40,3,0.6,"Graduate",0,"No",0,0,1,0,0.00456039313785545,0.00505129153990515,"No"
50,25,82,1,1.3,"Advanced/Professional",0,"No",0,0,1,0,0.0203686227123314,0.0206930757425873,"No"
29,5,34,4,0.4,"Graduate",0,"No",0,0,1,0,0.0045688013335797,0.00624437628898297,"No"
33,7,58,4,2.2,"Graduate",0,"No",0,0,1,1,0.00930040205898587,0.0124597053313881,"No"
23,-1,73,4,2.6,"Undergrad",0,"No",0,0,1,0,0.00106647663282491,0.00162541936110865,"No"
37,11,123,1,2.3,"Graduate",0,"Yes",1,1,1,0,0.778498882098373,0.826468222598697,"Yes"
38,12,93,1,5.2,"Undergrad",267,"No",0,0,1,0,0.00158259056086232,0.00139702273293046,"No"
65,40,114,4,3.4,"Graduate",0,"No",0,0,0,1,0.548597506824348,0.483888745767171,"No"
62,37,29,1,0.3,"Advanced/Professional",0,"No",0,0,0,1,0.000596956954436003,0.000481741126046934,"No"
31,5,22,1,0.6,"Advanced/Professional",0,"No",0,0,0,0,0.00072718201631223,0.000986668563108,"No"
60,35,38,3,0.5,"Graduate",0,"No",0,0,1,1,0.00168436766652924,0.00148826983676384,"No"
47,23,25,1,0.9,"Advanced/Professional",0,"No",0,0,1,0,0.00062333662365711,0.000622413933567759,"No"
25,1,70,4,2.6,"Undergrad",218,"No",0,0,1,0,0.00123380234012611,0.00135582840084933,"No"
51,26,42,2,0.6,"Advanced/Professional",0,"No",0,0,1,1,0.00104870804010169,0.00102696177244679,"No"
32,7,28,4,1.1,"Advanced/Professional",0,"No",0,0,0,0,0.00765094963381226,0.00970219007004869,"No"
51,25,119,1,4.9,"Undergrad",208,"No",0,0,1,1,0.00274060650645111,0.00215207974193046,"No"
25,1,28,1,1,"Advanced/Professional",0,"No",0,0,1,0,0.00054970110584647,0.000760092170239605,"No"
