Rowid,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_date_DOW,from_date_Hour,booking_created_DOW,trip_length,Car_Cancellation
2967,65,0,2,142,1384,0,0,0,0,Tuesday,12,Tuesday,14.58149946,0
2968,12,1,3,625,0,0,0,0,0,Monday,12,Monday,0,0
2969,12,0,2,293,1264,0,0,0,0,Monday,12,Monday,2.348214167,0
2970,12,1,3,731,0,0,0,0,0,Monday,13,Monday,0,0
2971,12,0,2,1096,393,0,0,0,0,Monday,13,Monday,26.12482742,0
2972,12,0,2,1375,393,0,0,0,0,Monday,23,Monday,30.72646428,0
2973,12,1,3,784,0,0,0,0,0,Monday,15,Monday,0,0
2974,12,0,2,1026,344,0,0,0,0,Monday,15,Monday,20.26092299,0
2975,12,0,2,393,977,0,0,1,0,Tuesday,0,Tuesday,31.74442339,0
2976,12,0,2,1095,1390,0,0,1,0,Monday,19,Monday,6.053088412,1
2977,12,0,2,1086,393,0,0,0,0,Tuesday,3,Tuesday,33.14941787,0
2978,28,0,2,136,142,0,0,0,0,Tuesday,19,Tuesday,1.709645782,0
2979,12,0,2,1054,1384,0,0,1,0,Tuesday,11,Tuesday,14.6147893,0
2980,12,1,3,458,0,0,0,1,0,Tuesday,9,Tuesday,0,0
2981,28,0,2,1056,393,0,0,1,0,Wednesday,3,Wednesday,32.95439082,0
2982,24,0,2,540,393,0,0,0,1,Tuesday,3,Tuesday,31.49150151,0
2983,12,2,3,1328,0,0,0,1,0,Tuesday,7,Tuesday,0,0
2984,28,0,2,1274,393,0,0,1,0,Tuesday,7,Tuesday,28.57925897,0
2985,12,2,3,450,0,0,0,0,0,Tuesday,10,Tuesday,0,0
2986,28,0,2,393,83,0,0,1,0,Tuesday,4,Tuesday,30.88713979,0
2987,28,0,2,832,393,0,0,0,0,Saturday,21,Saturday,36.16835913,0
2988,24,0,2,396,585,0,0,1,0,Tuesday,14,Tuesday,11.78121211,0
2989,12,0,2,1054,1331,0,0,0,0,Tuesday,9,Tuesday,1.899354212,1
2990,23,2,3,52,0,0,0,0,0,Tuesday,10,Tuesday,0,0
2991,12,0,2,1017,1086,0,0,0,0,Tuesday,10,Tuesday,23.19339595,0
2992,12,1,3,1017,0,0,0,0,0,Thursday,10,Thursday,0,0
2993,65,0,1,1328,0,15,132,0,0,Tuesday,12,Tuesday,0,0
2994,85,0,2,1340,393,0,0,0,0,Wednesday,6,Wednesday,20.78962621,0
2995,12,0,2,1096,393,0,0,0,0,Wednesday,12,Wednesday,26.12482742,0
2996,12,1,3,767,0,0,0,1,0,Tuesday,16,Tuesday,0,0
2997,12,0,2,1338,393,0,0,1,0,Wednesday,4,Wednesday,24.20900394,0
2998,23,0,2,89,1181,0,0,0,0,Tuesday,14,Tuesday,5.2066743,0
2999,12,0,2,1036,1021,0,0,0,0,Tuesday,18,Tuesday,12.05109345,0
3000,28,0,2,396,393,0,0,1,0,Tuesday,21,Tuesday,31.37256465,0
3001,12,0,2,1017,585,0,0,0,0,Tuesday,18,Tuesday,15.23125774,0
3002,10,0,2,571,269,0,0,1,0,Wednesday,2,Wednesday,2.559166463,0
3003,65,2,3,1341,0,0,0,1,0,Wednesday,9,Wednesday,0,0
3004,12,0,2,580,344,0,0,0,0,Wednesday,0,Wednesday,7.021945465,0
3005,12,0,1,393,0,15,55,0,0,Monday,13,Monday,0,0
3006,12,1,3,571,0,0,0,0,0,Wednesday,11,Wednesday,0,0
3007,12,0,2,585,542,0,0,1,0,Wednesday,7,Wednesday,6.932018033,0
3008,87,2,3,1087,0,0,0,0,0,Wednesday,9,Wednesday,0,0
3009,12,0,2,392,1257,0,0,1,0,Wednesday,8,Wednesday,14.63222872,1
3010,12,0,2,499,585,0,0,1,0,Wednesday,19,Wednesday,12.71940816,0
3011,24,0,2,393,142,0,0,1,0,Wednesday,15,Wednesday,33.63150638,0
3012,12,0,2,1384,293,0,0,1,0,Wednesday,10,Wednesday,23.62674775,0
3013,12,2,3,339,0,0,0,0,0,Wednesday,13,Wednesday,0,0
3014,12,0,2,479,393,0,0,1,0,Wednesday,14,Wednesday,22.32706251,0
3015,85,0,2,849,393,0,0,0,0,Thursday,13,Thursday,29.62562956,0
3016,12,0,2,393,1388,0,0,1,0,Wednesday,20,Wednesday,33.51769447,0
3017,12,0,2,264,572,0,0,0,0,Sunday,5,Sunday,8.828244634,1
3018,65,1,3,1237,0,0,0,0,0,Wednesday,17,Wednesday,0,0
3019,28,0,2,515,168,0,0,1,0,Wednesday,18,Wednesday,8.305061553,1
3020,12,0,2,142,393,0,0,0,0,Thursday,12,Thursday,33.63150638,0
3021,12,0,2,171,393,0,0,0,0,Thursday,6,Thursday,24.41400077,0
3022,28,0,2,458,271,0,0,0,0,Thursday,5,Thursday,10.6018352,0
3023,12,0,2,793,393,0,0,0,0,Wednesday,23,Wednesday,23.15856185,0
3024,12,0,2,1153,393,0,0,0,0,Thursday,9,Thursday,38.24471754,0
3025,12,2,3,549,0,0,0,0,0,Thursday,9,Thursday,0,0
3026,12,0,2,393,85,0,0,0,0,Thursday,19,Thursday,26.96757884,0
3027,12,2,3,1157,0,0,0,0,0,Thursday,8,Thursday,0,0
3028,28,0,2,142,1283,0,0,1,0,Thursday,8,Thursday,16.7538877,0
3029,12,1,3,1120,0,0,0,1,0,Thursday,9,Thursday,0,0
3030,85,0,2,1042,1133,0,0,0,0,Thursday,2,Thursday,14.0441105,0
3031,12,0,2,393,150,0,0,1,0,Thursday,9,Thursday,35.2350005,0
3032,12,0,2,463,1229,0,0,1,0,Thursday,10,Thursday,7.05988802,0
3033,12,0,2,1341,424,0,0,1,0,Thursday,10,Thursday,9.786285923,0
3034,12,0,2,171,393,0,0,0,1,Thursday,12,Thursday,24.41400077,0
3035,12,0,2,1371,1257,0,0,1,0,Thursday,14,Thursday,10.07032199,0
3036,12,0,2,393,1084,0,0,1,0,Sunday,23,Sunday,36.75597184,0
3037,65,1,3,278,0,0,0,0,0,Thursday,18,Thursday,0,0
3038,65,0,1,92,0,15,66,0,0,Monday,6,Monday,0,0
3039,12,0,2,571,168,0,0,1,0,Thursday,16,Thursday,11.59549971,0
3040,10,0,2,934,393,0,0,1,0,Monday,14,Monday,33.1865222,0
3041,65,1,3,171,0,0,0,0,0,Thursday,15,Thursday,0,0
3042,12,0,2,25,197,0,0,0,0,Friday,8,Friday,8.225041687,0
3043,12,0,2,1096,393,0,0,0,0,Friday,5,Friday,26.12482742,0
3044,12,0,2,393,1010,0,0,0,0,Friday,15,Friday,26.30473585,0
3045,12,0,2,1136,393,0,0,1,0,Friday,6,Friday,23.29359177,0
3046,12,0,1,571,0,0,32,1,0,Friday,6,Friday,0,0
3047,12,0,1,571,0,0,64,1,0,Saturday,0,Saturday,0,0
3048,12,0,2,571,393,0,0,1,0,Friday,13,Friday,27.59830194,0
3049,12,0,2,1017,1384,0,0,0,0,Friday,5,Friday,10.90265409,0
3050,12,0,2,1351,1384,0,0,0,0,Friday,17,Friday,20.46926189,0
3051,12,0,2,478,393,0,0,0,0,Friday,3,Friday,35.12517405,0
3052,28,0,2,142,1384,0,0,1,0,Friday,19,Friday,14.58149946,0
3053,65,0,2,590,393,0,0,0,0,Friday,5,Friday,26.31283325,0
3054,28,1,3,1147,0,0,0,1,0,Friday,8,Friday,0,0
3055,12,0,2,1189,1384,0,0,0,1,Friday,6,Friday,14.3150919,0
3056,12,1,3,1021,0,0,0,0,0,Friday,7,Friday,0,0
3057,65,0,2,571,393,0,0,0,0,Friday,12,Friday,27.59830194,0
3058,12,0,2,105,585,0,0,0,0,Friday,12,Friday,9.070327442,0
3059,12,0,2,1365,393,0,0,0,0,Friday,16,Friday,39.52175862,0
3060,12,1,3,1155,0,0,0,1,0,Friday,12,Friday,0,0
3061,12,0,2,1086,393,0,0,1,0,Saturday,3,Saturday,33.14941787,0
3062,12,0,2,1281,150,0,0,0,0,Friday,18,Friday,4.163252837,1
3063,10,0,2,83,168,0,0,1,0,Friday,16,Friday,11.10982945,0
3064,12,1,3,767,0,0,0,0,0,Friday,19,Friday,0,1
3065,28,0,2,601,393,0,0,0,0,Saturday,3,Saturday,24.77869056,0
3066,85,0,2,145,393,0,0,1,0,Saturday,3,Saturday,23.90224015,0
3067,85,0,2,1357,393,0,0,0,0,Friday,17,Friday,29.81171634,0
3068,12,0,2,1010,393,0,0,1,0,Saturday,3,Saturday,26.30473585,0
3069,12,0,2,1017,168,0,0,0,0,Friday,20,Friday,13.106149,0
3070,28,0,2,1089,447,0,0,0,0,Monday,6,Monday,7.252876118,0
3071,28,0,2,142,1077,0,0,1,0,Friday,18,Friday,8.968049375,1
3072,12,0,2,571,452,0,0,1,0,Friday,17,Friday,11.45021959,1
3073,12,0,1,585,0,0,32,1,0,Friday,22,Friday,0,0
3074,12,0,2,142,1384,0,0,1,0,Friday,21,Friday,14.58149946,0
3075,28,0,2,542,1070,0,0,1,0,Friday,18,Friday,6.460571022,1
3076,12,0,2,221,767,0,0,1,0,Friday,19,Friday,11.02780606,1
3077,12,0,2,1224,1217,0,0,0,0,Friday,22,Friday,6.24776426,0
3078,12,0,2,1290,393,0,0,1,0,Saturday,4,Saturday,34.29861137,0
3079,12,0,2,571,393,0,0,0,0,Friday,22,Friday,27.59830194,0
3080,12,0,2,363,585,0,0,0,1,Saturday,5,Saturday,15.71399603,0
3081,12,0,2,1159,1335,0,0,1,0,Saturday,7,Saturday,1.977441665,1
3082,12,0,2,590,393,0,0,0,0,Saturday,9,Saturday,26.31283325,0
3083,12,0,2,97,293,0,0,1,0,Saturday,11,Saturday,14.46729004,0
3084,12,2,3,1150,0,0,0,1,0,Saturday,7,Saturday,0,0
3085,12,0,2,1286,393,0,0,1,0,Saturday,4,Saturday,26.86360549,0
3086,28,2,3,1391,0,0,0,1,0,Saturday,7,Saturday,0,0
3087,10,0,2,776,393,0,0,0,0,Saturday,6,Saturday,20.7742307,0
3088,12,0,2,1282,433,0,0,1,0,Saturday,16,Saturday,17.04401805,1
3089,12,0,2,393,1237,0,0,0,0,Saturday,20,Saturday,32.09416164,0
3090,28,0,2,433,1282,0,0,1,0,Saturday,22,Saturday,17.04401805,0
3091,12,0,2,422,585,0,0,0,0,Saturday,12,Saturday,6.00263206,0
3092,28,0,2,238,1374,0,0,0,0,Monday,9,Monday,12.06385523,0
3093,12,0,2,238,1374,0,0,0,0,Wednesday,8,Wednesday,12.06385523,0
3094,12,0,2,516,393,0,0,0,0,Saturday,21,Saturday,22.23270004,0
3095,10,0,2,1374,238,0,0,0,0,Monday,17,Monday,12.06385523,0
3096,12,0,2,1054,1254,0,0,0,0,Wednesday,9,Wednesday,3.587087001,0
3097,10,0,2,1254,1054,0,0,0,0,Thursday,18,Thursday,3.587087001,0
3098,12,0,2,1089,447,0,0,0,0,Wednesday,6,Wednesday,7.252876118,0
3099,12,0,2,1089,447,0,0,0,0,Thursday,6,Thursday,7.252876118,0
3100,12,0,2,1086,776,0,0,1,0,Saturday,18,Saturday,12.43076006,0
3101,12,0,2,136,542,0,0,0,0,Monday,18,Monday,3.372550826,1
3102,65,0,2,1325,1384,0,0,0,0,Saturday,18,Saturday,23.35566092,1
3103,12,0,2,603,393,0,0,1,0,Saturday,18,Saturday,27.24424853,0
3104,12,0,2,1102,393,0,0,0,0,Saturday,18,Saturday,34.15060481,0
3105,12,0,2,1192,1053,0,0,0,1,Saturday,15,Saturday,7.358476629,0
3106,65,1,3,1189,0,0,0,0,0,Sunday,5,Sunday,0,0
3107,12,0,2,1269,1155,0,0,0,0,Sunday,10,Sunday,6.271671505,0
3108,65,1,3,1189,0,0,0,0,0,Sunday,5,Sunday,0,0
3109,65,1,3,1189,0,0,0,0,0,Sunday,5,Sunday,0,0
3110,65,1,3,105,0,0,0,0,0,Sunday,5,Sunday,0,0
3111,12,0,1,1257,0,1,45,1,0,Saturday,20,Saturday,0,0
3112,12,0,2,1095,585,0,0,1,0,Saturday,18,Saturday,12.29005796,1
3113,12,0,2,1383,1384,0,0,0,0,Saturday,20,Saturday,18.66625373,0
3114,28,0,2,393,647,0,0,1,0,Sunday,4,Sunday,26.51158125,0
3115,12,2,3,988,0,0,0,1,0,Sunday,8,Sunday,0,0
3116,12,0,2,150,585,0,0,1,0,Saturday,22,Saturday,9.763840397,0
3117,65,2,3,271,0,0,0,1,0,Sunday,10,Sunday,0,1
3118,12,0,2,1248,793,0,0,0,0,Sunday,12,Sunday,5.303683374,0
3119,12,0,2,211,1090,0,0,1,0,Sunday,5,Sunday,8.985058673,1
3120,65,2,3,625,0,0,0,0,0,Sunday,7,Sunday,0,1
3121,12,2,3,1299,0,0,0,0,0,Sunday,10,Sunday,0,1
3122,24,0,1,1243,0,15,29,0,0,Sunday,7,Sunday,0,0
3123,28,0,2,647,393,0,0,1,0,Sunday,3,Sunday,26.51158125,0
3124,12,1,3,832,0,0,0,0,1,Sunday,10,Sunday,0,1
3125,24,0,2,393,115,0,0,0,0,Tuesday,8,Tuesday,28.92903669,0
3126,12,0,2,393,61,0,0,1,0,Sunday,20,Sunday,26.34253047,0
3127,12,0,2,1010,393,0,0,0,1,Sunday,10,Sunday,26.30473585,1
3128,12,0,2,58,393,0,0,0,1,Sunday,10,Sunday,36.35534143,1
3129,12,0,2,413,793,0,0,1,0,Sunday,10,Sunday,11.21949903,1
3130,12,2,3,1173,0,0,0,1,0,Sunday,11,Sunday,0,1
3131,28,0,2,142,1032,0,0,1,0,Sunday,12,Sunday,8.285792496,0
3132,12,0,2,1189,1159,0,0,1,0,Sunday,15,Sunday,4.049480751,0
3133,85,1,3,417,0,0,0,0,0,Sunday,12,Sunday,0,0
3134,12,0,2,1017,452,0,0,0,0,Sunday,18,Sunday,17.62764532,0
3135,12,0,2,142,585,0,0,0,0,Sunday,21,Sunday,8.148686849,0
3136,12,0,2,448,585,0,0,1,0,Sunday,18,Sunday,8.780076862,1
3137,85,0,2,168,34,0,0,1,0,Monday,7,Monday,8.827898381,0
3138,28,0,2,393,353,0,0,0,0,Monday,4,Monday,21.96956647,0
3139,12,0,2,393,1056,0,0,0,0,Sunday,20,Sunday,32.95439082,0
3140,12,0,2,936,452,0,0,0,0,Sunday,20,Sunday,3.806639621,0
3141,28,2,3,1056,0,0,0,0,0,Sunday,21,Sunday,0,0
3142,12,0,2,1224,1264,0,0,0,0,Sunday,22,Sunday,23.85699104,0
3143,65,2,3,1034,0,0,0,1,0,Monday,10,Monday,0,0
3144,28,0,2,222,1045,0,0,1,0,Sunday,23,Sunday,3.589463146,1
3145,23,0,2,824,393,0,0,1,0,Monday,10,Monday,19.82168447,0
3146,85,0,2,1384,1323,0,0,1,0,Tuesday,10,Tuesday,21.13894511,0
3147,12,0,2,471,393,0,0,0,0,Monday,8,Monday,21.59615673,0
3148,12,0,2,142,393,0,0,0,0,Monday,9,Monday,33.63150638,0
3149,12,0,2,1365,572,0,0,0,0,Monday,15,Monday,10.62514858,0
3150,23,0,2,1237,393,0,0,0,0,Monday,6,Monday,32.09416164,0
3151,12,0,2,572,1365,0,0,1,0,Monday,18,Monday,10.62514858,0
3152,28,2,3,1133,0,0,0,0,0,Monday,7,Monday,0,0
3153,12,0,2,25,142,0,0,0,1,Monday,5,Monday,8.421624088,0
3154,12,0,2,585,393,0,0,1,0,Monday,10,Monday,28.75331927,0
3155,28,0,2,1086,1384,0,0,1,0,Monday,6,Monday,17.36956234,1
3156,28,0,2,1205,1384,0,0,0,1,Monday,9,Monday,1.069802982,1
3157,12,0,2,1384,1013,0,0,1,0,Monday,13,Monday,15.1775792,0
3158,12,2,3,105,0,0,0,0,0,Monday,12,Monday,0,0
3159,28,2,3,393,0,0,0,1,0,Tuesday,9,Tuesday,0,0
3160,28,2,3,393,0,0,0,1,0,Tuesday,7,Tuesday,0,0
3161,24,0,2,585,492,0,0,0,0,Tuesday,6,Tuesday,15.03346007,0
3162,12,0,2,157,393,0,0,0,0,Thursday,3,Thursday,21.83921306,0
3163,85,0,2,1224,1217,0,0,1,0,Monday,22,Monday,6.24776426,0
3164,12,0,2,585,1063,0,0,0,0,Tuesday,7,Tuesday,6.299740629,0
3165,12,0,2,455,1056,0,0,1,0,Monday,19,Monday,11.67802814,0
3166,12,0,2,1169,122,0,0,1,0,Monday,19,Monday,4.966424228,1
3167,12,0,2,1299,1342,0,0,1,0,Monday,20,Monday,2.471993445,1
3168,12,0,2,344,585,0,0,0,1,Monday,20,Monday,11.1299601,1
3169,85,0,2,168,515,0,0,0,0,Tuesday,19,Tuesday,8.305061553,0
3170,12,0,2,168,393,0,0,0,0,Tuesday,12,Tuesday,25.82081743,0
3171,12,0,2,949,167,0,0,0,0,Tuesday,9,Tuesday,3.016523937,0
3172,12,2,3,142,0,0,0,0,0,Tuesday,9,Tuesday,0,0
3173,12,2,3,61,0,0,0,1,0,Tuesday,10,Tuesday,0,0
3174,12,0,2,1005,1284,0,0,0,0,Tuesday,7,Tuesday,17.52253422,0
3175,28,0,2,689,1068,0,0,0,0,Tuesday,9,Tuesday,8.793328717,1
3176,12,0,2,271,393,0,0,1,0,Thursday,4,Thursday,28.00079845,0
3177,12,1,3,1159,0,0,0,0,0,Tuesday,17,Tuesday,0,0
3178,12,1,3,601,0,0,0,0,0,Tuesday,14,Tuesday,0,0
3179,12,1,3,417,0,0,0,0,0,Tuesday,12,Tuesday,0,0
3180,24,0,2,393,667,0,0,0,0,Tuesday,16,Tuesday,32.93757605,0
3181,12,0,2,499,452,0,0,0,0,Tuesday,17,Tuesday,9.410163193,0
3182,12,0,2,994,585,0,0,0,0,Tuesday,19,Tuesday,19.30956134,0
3183,87,0,2,396,585,0,0,1,0,Tuesday,18,Tuesday,11.78121211,1
3184,65,0,2,142,585,0,0,0,0,Tuesday,17,Tuesday,8.148686849,0
3185,12,0,2,184,420,0,0,0,0,Tuesday,16,Tuesday,5.973442563,0
3186,85,0,2,142,168,0,0,1,0,Tuesday,19,Tuesday,9.01976229,0
3187,85,0,2,168,34,0,0,1,0,Friday,8,Friday,8.827898381,0
3188,12,1,3,571,0,0,0,0,0,Tuesday,18,Tuesday,0,0
3189,85,0,2,433,768,0,0,0,0,Tuesday,18,Tuesday,9.903778669,0
3190,12,0,2,34,1371,0,0,0,0,Tuesday,18,Tuesday,3.979977513,0
3191,12,0,2,393,358,0,0,0,0,Tuesday,22,Tuesday,25.8207047,0
3192,24,0,2,393,1147,0,0,1,0,Tuesday,23,Tuesday,19.82008445,0
3193,12,0,2,1169,122,0,0,1,0,Tuesday,19,Tuesday,4.966424228,1
3194,85,0,2,220,1089,0,0,0,0,Tuesday,21,Tuesday,12.0548187,0
3195,85,0,2,571,269,0,0,1,0,Wednesday,2,Wednesday,2.559166463,0
3196,28,0,2,269,393,0,0,1,0,Wednesday,9,Wednesday,25.11779269,0
3197,65,0,2,1371,571,0,0,1,0,Wednesday,12,Wednesday,5.891818229,0
3198,87,0,2,413,393,0,0,0,0,Wednesday,9,Wednesday,33.41929693,0
3199,85,0,2,58,1068,0,0,0,0,Wednesday,9,Wednesday,17.19620469,0
3200,12,0,2,1189,1026,0,0,0,0,Wednesday,8,Wednesday,21.13493859,0
3201,12,0,2,1157,149,0,0,0,0,Wednesday,10,Wednesday,13.62962516,0
3202,12,0,2,83,393,0,0,1,0,Wednesday,17,Wednesday,30.88713979,0
3203,12,0,2,1263,393,0,0,0,0,Wednesday,12,Wednesday,28.41180492,0
3204,28,0,2,184,308,0,0,0,0,Thursday,17,Thursday,15.0246119,0
3205,28,0,2,1096,1186,0,0,0,0,Wednesday,15,Wednesday,10.9206299,0
3206,12,0,2,871,393,0,0,0,0,Wednesday,19,Wednesday,28.13883219,0
3207,12,0,2,58,585,0,0,0,0,Thursday,6,Thursday,10.18096984,0
3208,28,0,2,83,1010,0,0,0,0,Thursday,4,Thursday,9.62038518,0
3209,87,0,1,1282,0,0,131,1,0,Friday,4,Friday,0,1
3210,24,0,2,571,271,0,0,0,0,Wednesday,13,Wednesday,6.059659149,0
3211,12,1,3,150,0,0,0,0,0,Wednesday,13,Wednesday,0,0
3212,12,0,2,1254,448,0,0,0,0,Wednesday,17,Wednesday,6.033730626,0
3213,10,0,2,1254,448,0,0,0,0,Wednesday,17,Wednesday,6.033730626,0
3214,12,0,2,1161,1192,0,0,0,0,Thursday,21,Thursday,8.780076862,0
3215,12,2,3,393,0,0,0,0,0,Thursday,6,Thursday,0,0
3216,28,0,2,297,708,0,0,0,0,Wednesday,18,Wednesday,4.237744471,0
3217,12,0,2,171,452,0,0,0,0,Wednesday,19,Wednesday,8.427407621,1
3218,12,0,2,396,393,0,0,1,0,Sunday,13,Sunday,31.37256465,0
3219,12,0,2,156,1038,0,0,1,0,Wednesday,18,Wednesday,8.581082988,1
3220,12,0,2,571,585,0,0,1,0,Friday,16,Friday,13.70509547,0
3221,12,0,2,1323,1230,0,0,1,0,Wednesday,20,Wednesday,18.12476346,0
3222,12,0,2,1017,393,0,0,0,0,Thursday,4,Thursday,15.16294565,0
3223,12,0,2,1384,1312,0,0,1,0,Thursday,10,Thursday,24.25705376,0
3224,12,0,2,1192,243,0,0,0,0,Thursday,5,Thursday,33.196455,0
3225,28,0,2,1192,731,0,0,0,0,Thursday,6,Thursday,10.43836161,0
3226,12,0,2,611,1026,0,0,0,0,Thursday,17,Thursday,12.65878492,0
3227,12,0,2,1263,585,0,0,1,0,Wednesday,23,Wednesday,2.525306303,1
3228,12,0,2,357,393,0,0,1,0,Thursday,6,Thursday,19.82008445,0
3229,28,0,2,344,455,0,0,0,0,Thursday,0,Thursday,5.840412948,0
3230,12,0,2,448,1391,0,0,1,0,Thursday,1,Thursday,5.013893691,1
3231,85,0,2,1347,1189,0,0,0,1,Thursday,0,Thursday,15.19845464,0
3232,12,0,2,1360,977,0,0,1,0,Thursday,1,Thursday,7.703205102,0
3233,85,0,2,1068,25,0,0,0,0,Thursday,7,Thursday,7.869439709,0
3234,10,0,2,832,393,0,0,0,0,Thursday,1,Thursday,36.16835913,0
3235,24,0,2,156,691,0,0,0,0,Thursday,9,Thursday,14.29739321,0
3236,85,2,3,1384,0,0,0,0,0,Thursday,11,Thursday,0,0
3237,12,1,3,413,0,0,0,0,0,Thursday,11,Thursday,0,1
3238,89,0,2,393,571,0,0,1,0,Thursday,22,Thursday,27.59830194,0
3239,12,0,2,1052,293,0,0,1,0,Friday,10,Friday,11.76824554,0
3240,65,0,1,488,0,15,32,0,0,Saturday,6,Saturday,0,0
3241,12,0,2,136,176,0,0,0,0,Friday,5,Friday,7.69781912,0
3242,12,0,2,1096,585,0,0,0,1,Thursday,17,Thursday,15.95737088,0
3243,28,0,2,873,393,0,0,0,1,Thursday,17,Thursday,28.07834746,0
3244,87,2,3,542,0,0,0,1,0,Friday,8,Friday,0,0
3245,12,0,2,393,1386,0,0,1,0,Sunday,20,Sunday,45.84540159,0
3246,12,1,3,1039,0,0,0,0,0,Friday,7,Friday,0,0
3247,12,0,2,168,1330,0,0,1,0,Tuesday,5,Tuesday,12.54466398,0
3248,12,0,2,1299,393,0,0,0,0,Friday,6,Friday,24.53151439,0
3249,12,0,2,297,1269,0,0,0,1,Thursday,22,Thursday,6.302431031,0
3250,65,0,2,814,393,0,0,1,0,Sunday,4,Sunday,32.40452446,0
3251,12,0,2,393,1010,0,0,0,0,Friday,21,Friday,26.30473585,0
3252,89,0,2,1038,393,0,0,1,0,Saturday,19,Saturday,25.44902353,0
3253,12,0,2,1367,142,0,0,0,0,Thursday,22,Thursday,7.439392119,0
3254,85,0,2,1373,393,0,0,1,0,Saturday,5,Saturday,22.5995923,0
3255,12,0,2,852,571,0,0,0,1,Thursday,21,Thursday,10.67301661,0
3256,12,0,2,393,1232,0,0,0,0,Sunday,0,Sunday,36.16835913,0
3257,12,0,2,571,849,0,0,1,0,Friday,18,Friday,10.38590337,1
3258,85,0,2,458,393,0,0,0,0,Friday,10,Friday,22.28574371,0
3259,12,0,2,590,541,0,0,1,0,Friday,9,Friday,10.12442143,0
3260,12,0,2,585,572,0,0,0,0,Friday,8,Friday,7.921144028,0
3261,12,1,3,376,0,0,0,0,0,Friday,9,Friday,0,0
3262,12,0,1,1099,0,0,55,1,0,Friday,6,Friday,0,0
3263,10,0,2,585,625,0,0,0,0,Friday,2,Friday,9.302855775,0
3264,12,0,2,171,571,0,0,1,0,Friday,6,Friday,5.28935382,1
3265,89,0,2,571,393,0,0,1,0,Friday,5,Friday,27.59830194,0
3266,28,0,2,488,1395,0,0,1,0,Friday,19,Friday,5.513639123,0
3267,89,0,2,1260,393,0,0,1,0,Friday,1,Friday,26.46398531,0
3268,12,0,2,142,393,0,0,1,0,Friday,4,Friday,33.63150638,0
3269,85,0,2,1054,393,0,0,0,0,Saturday,4,Saturday,35.81915818,0
3270,12,0,2,1096,417,0,0,0,0,Friday,9,Friday,6.583789927,0
3271,65,2,3,572,0,0,0,0,0,Friday,11,Friday,0,0
3272,12,0,1,571,0,0,44,1,0,Saturday,3,Saturday,0,0
3273,12,0,2,1254,448,0,0,0,0,Friday,16,Friday,6.033730626,0
3274,12,1,3,1095,0,0,0,1,0,Friday,16,Friday,0,0
3275,12,0,2,393,238,0,0,1,0,Friday,23,Friday,31.36275399,0
3276,12,0,2,293,1338,0,0,0,0,Friday,12,Friday,22.66808257,0
3277,24,0,2,297,789,0,0,0,0,Friday,15,Friday,4.035314062,0
3278,12,0,2,344,585,0,0,0,0,Friday,15,Friday,11.1299601,0
3279,12,0,2,625,585,0,0,1,0,Saturday,4,Saturday,9.302855775,0
3280,12,0,2,363,1384,0,0,0,0,Friday,18,Friday,18.90022257,1
3281,85,0,2,87,463,0,0,1,0,Friday,21,Friday,2.943693409,0
3282,89,0,2,1347,1192,0,0,1,0,Friday,19,Friday,17.7654446,1
3283,12,0,2,540,293,0,0,1,0,Friday,18,Friday,9.565818796,1
3284,12,0,2,1365,585,0,0,0,0,Friday,22,Friday,18.53101387,0
3285,89,0,2,1371,625,0,0,0,0,Tuesday,20,Tuesday,5.552963036,0
3286,12,0,2,1096,1189,0,0,0,0,Saturday,4,Saturday,12.44950419,0
3287,12,0,2,293,1085,0,0,0,1,Friday,22,Friday,7.066153286,1
3288,12,0,2,542,393,0,0,0,0,Saturday,6,Saturday,30.48348967,0
3289,12,0,2,571,450,0,0,0,0,Saturday,7,Saturday,7.856757988,1
3290,12,0,2,1095,585,0,0,1,0,Saturday,10,Saturday,12.29005796,0
3291,89,0,2,1371,1135,0,0,1,0,Saturday,20,Saturday,0.827647961,0
3292,89,0,2,471,784,0,0,0,0,Saturday,7,Saturday,6.564281147,0
3293,87,2,3,1054,0,0,0,0,0,Saturday,10,Saturday,0,0
3294,12,0,2,1086,393,0,0,0,0,Sunday,7,Sunday,33.14941787,0
3295,28,0,2,768,433,0,0,0,0,Monday,8,Monday,9.903778669,0
3296,12,0,2,768,433,0,0,0,0,Tuesday,8,Tuesday,9.903778669,0
3297,12,0,2,768,433,0,0,0,0,Thursday,8,Thursday,9.903778669,0
3298,12,0,2,542,136,0,0,0,0,Thursday,8,Thursday,3.372550826,0
3299,12,0,2,136,542,0,0,0,0,Tuesday,18,Tuesday,3.372550826,0
3300,12,0,2,136,542,0,0,0,0,Wednesday,18,Wednesday,3.372550826,0
3301,89,0,2,1054,1254,0,0,0,0,Friday,9,Friday,3.587087001,0
3302,12,0,2,1089,447,0,0,0,0,Tuesday,6,Tuesday,7.252876118,0
3303,12,0,2,122,393,0,0,0,0,Saturday,13,Saturday,25.15776043,0
3304,12,0,2,1026,611,0,0,0,0,Thursday,8,Thursday,12.65878492,0
3305,12,0,2,611,1026,0,0,0,0,Tuesday,17,Tuesday,12.65878492,0
3306,12,2,3,89,0,0,0,1,0,Saturday,13,Saturday,0,0
